folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,Description,Code,KP
DATA_20160824220938010,20160824220938010@DVR1_Ch1.asf,989.075,20160824220938307@DVR1_Ch2.asf,988.778,20160824220938557@DVR1_Ch3.asf,988.528,20160824222607085,Anode - Bracelet - slight wastage 0-25%,1.1.1,23.9912
DATA_20160824220938010,20160824220938010@DVR1_Ch1.asf,1003.795,20160824220938307@DVR1_Ch2.asf,1003.498,20160824220938557@DVR1_Ch3.asf,1003.248,20160824222621805,Field Joint,2,23.9844
DATA_20160824220938010,20160824220938010@DVR1_Ch1.asf,1011.995,20160824220938307@DVR1_Ch2.asf,1011.698,20160824220938557@DVR1_Ch3.asf,1011.448,20160824222630005,Exposure - Start,7.1,23.981
DATA_20160824220938010,20160824220938010@DVR1_Ch1.asf,1079.996,20160824220938307@DVR1_Ch2.asf,1079.699,20160824220938557@DVR1_Ch3.asf,1079.449,20160824222738006,Debris - Other soft debris,6.15,23.952
DATA_20160824220938010,20160824220938010@DVR1_Ch1.asf,1698.525,20160824220938307@DVR1_Ch2.asf,1698.228,20160824220938557@DVR1_Ch3.asf,1697.978,20160824223756535,Exposure - End,7.2,23.693
DATA_20160824220938010,20160824220938010@DVR1_Ch1.asf,1720.004,20160824220938307@DVR1_Ch2.asf,1719.707,20160824220938557@DVR1_Ch3.asf,1719.457,20160824223818014,Anode - Bracelet - slight wastage 0-25%,1.1.1,23.684
DATA_20160824220938010,20160824220938010@DVR1_Ch1.asf,1763.565,20160824220938307@DVR1_Ch2.asf,1763.268,20160824220938557@DVR1_Ch3.asf,1763.018,20160824223901575,Field Joint,2,23.6648
DATA_20160823171126053,20160823171126725@DVR1_Ch1.asf,158.036,20160823171127225@DVR1_Ch2.asf,157.536,20160823171126053@DVR1_Ch3.asf,158.708,20160823171404761,Field Joint,2,51.366
DATA_20160823171126053,20160823171126725@DVR1_Ch1.asf,193.077,20160823171127225@DVR1_Ch2.asf,192.577,20160823171126053@DVR1_Ch3.asf,193.749,20160823171439802,Field Joint,2,51.354
DATA_20160823171126053,20160823171126725@DVR1_Ch1.asf,260.357,20160823171127225@DVR1_Ch2.asf,259.857,20160823171126053@DVR1_Ch3.asf,261.029,20160823171547082,Anode - Bracelet - slight wastage 0-25%,1.1.1,51.3341
DATA_20160823171126053,20160823171126725@DVR1_Ch1.asf,339.798,20160823171127225@DVR1_Ch2.asf,339.298,20160823171126053@DVR1_Ch3.asf,340.47,20160823171706523,Debris - Netting,6.2,51.307
DATA_20160823171126053,20160823171126725@DVR1_Ch1.asf,403.48,20160823171127225@DVR1_Ch2.asf,402.98,20160823171126053@DVR1_Ch3.asf,404.152,20160823171810205,Exposure - Start,7.1,51.284
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,143.487,20160823145720742@DVR1_Ch2.asf,142.94,20160823145720152@DVR1_Ch3.asf,143.53,20160823145943682,Debris - Netting,6.2,52.743
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,171.967,20160823145720742@DVR1_Ch2.asf,171.42,20160823145720152@DVR1_Ch3.asf,172.01,20160823150012162,Debris - Netting,6.2,52.7345
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,184.368,20160823145720742@DVR1_Ch2.asf,183.821,20160823145720152@DVR1_Ch3.asf,184.411,20160823150024563,Field Joint - Normal,2.1,52.731
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,192.168,20160823145720742@DVR1_Ch2.asf,191.621,20160823145720152@DVR1_Ch3.asf,192.211,20160823150032363,Debris - Netting,6.2,52.729
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,205.888,20160823145720742@DVR1_Ch2.asf,205.341,20160823145720152@DVR1_Ch3.asf,205.931,20160823150046083,Field Joint - Normal,2.1,52.725
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,220.889,20160823145720742@DVR1_Ch2.asf,220.342,20160823145720152@DVR1_Ch3.asf,220.932,20160823150101084,Exposure - Start,7.1,52.721
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,275.21,20160823145720742@DVR1_Ch2.asf,274.663,20160823145720152@DVR1_Ch3.asf,275.253,20160823150155405,Exposure - End,7.2,52.7023
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,285.33,20160823145720742@DVR1_Ch2.asf,284.783,20160823145720152@DVR1_Ch3.asf,285.373,20160823150205525,Debris - Netting,6.2,52.6991
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,504.856,20160823145720742@DVR1_Ch2.asf,504.309,20160823145720152@DVR1_Ch3.asf,504.899,20160823150545051,Debris - Netting,6.2,52.634
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,676.7,20160823145720742@DVR1_Ch2.asf,676.153,20160823145720152@DVR1_Ch3.asf,676.743,20160823150836895,Field Joint,2,52.5808
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,694.18,20160823145720742@DVR1_Ch2.asf,693.633,20160823145720152@DVR1_Ch3.asf,694.223,20160823150854375,Debris - Netting,6.2,52.575
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,737.701,20160823145720742@DVR1_Ch2.asf,737.154,20160823145720152@DVR1_Ch3.asf,737.744,20160823150937896,Anode - Bracelet - moderate wastage 25-50%,1.1.2,52.562
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,776.622,20160823145720742@DVR1_Ch2.asf,776.075,20160823145720152@DVR1_Ch3.asf,776.665,20160823151016817,Debris - Netting,6.2,52.55
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,808.703,20160823145720742@DVR1_Ch2.asf,808.156,20160823145720152@DVR1_Ch3.asf,808.746,20160823151048898,Debris - Netting,6.2,52.54
DATA_20160823145720195,20160823145720195@DVR1_Ch1.asf,825.743,20160823145720742@DVR1_Ch2.asf,825.196,20160823145720152@DVR1_Ch3.asf,825.786,20160823151105938,Exposure - Start,7.1,52.535
DATA_20160823085729640,20160823085729640@DVR1_Ch1.asf,124.457,20160823085730172@DVR1_Ch2.asf,123.925,20160823085730594@DVR1_Ch3.asf,123.503,20160823085934097,Measurement - CP Stab,16.2,55.619
DATA_20160823131348304,20160823131348304@DVR1_Ch1.asf,544.427,20160823131348897@DVR1_Ch2.asf,543.834,20160823131349257@DVR1_Ch3.asf,543.474,20160823132252731,Exposure - End,7.2,53.6406
DATA_20160823131348304,20160823131348304@DVR1_Ch1.asf,759.593,20160823131348897@DVR1_Ch2.asf,759.0,20160823131349257@DVR1_Ch3.asf,758.64,20160823132627897,Debris - Other hard debris,6.14,53.5765
DATA_20160823131348304,20160823131348304@DVR1_Ch1.asf,875.596,20160823131348897@DVR1_Ch2.asf,875.003,20160823131349257@DVR1_Ch3.asf,874.643,20160823132823900,Debris - Netting,6.2,53.541
DATA_20160823131348304,20160823131348304@DVR1_Ch1.asf,936.757,20160823131348897@DVR1_Ch2.asf,936.164,20160823131349257@DVR1_Ch3.asf,935.804,20160823132925061,Debris - Netting,6.2,53.523
DATA_20160823131348304,20160823131348304@DVR1_Ch1.asf,997.679,20160823131348897@DVR1_Ch2.asf,997.086,20160823131349257@DVR1_Ch3.asf,996.726,20160823133025983,Debris - Netting,6.2,53.502
DATA_20160823131348304,20160823131348304@DVR1_Ch1.asf,1040.24,20160823131348897@DVR1_Ch2.asf,1039.647,20160823131349257@DVR1_Ch3.asf,1039.287,20160823133108544,Field Joint - Normal,2.1,53.487
DATA_20160823131348304,20160823131348304@DVR1_Ch1.asf,1040.68,20160823131348897@DVR1_Ch2.asf,1040.087,20160823131349257@DVR1_Ch3.asf,1039.727,20160823133108984,Exposure - Start,7.1,53.487
DATA_20160901100534690,20160901100534690@DVR1_Ch1.asf,1613.539,20160901100534909@DVR1_Ch2.asf,1613.32,20160901100535393@DVR1_Ch3.asf,1612.836,20160901103228229,Survey Section - Start of - Pipe buried,12.1.2,57.553
DATA_20160901100534690,20160901100534690@DVR1_Ch1.asf,1620.019,20160901100534909@DVR1_Ch2.asf,1619.8,20160901100535393@DVR1_Ch3.asf,1619.316,20160901103234709,Exposure - Start,7.1,57.555
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,241.357,20160905021919462@DVR1_Ch2.asf,240.919,20160905021919915@DVR1_Ch3.asf,240.466,20160905022320381,Exposure - Start,7.1,5.223
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,361.799,20160905021919462@DVR1_Ch2.asf,361.361,20160905021919915@DVR1_Ch3.asf,360.908,20160905022520823,Field Joint - Normal,2.1,5.247
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,389.239,20160905021919462@DVR1_Ch2.asf,388.801,20160905021919915@DVR1_Ch3.asf,388.348,20160905022548263,Exposure - End,7.2,5.2525
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,389.24,20160905021919462@DVR1_Ch2.asf,388.802,20160905021919915@DVR1_Ch3.asf,388.349,20160905022548264,Stabilisation - Rockdump - Start,3.7.1,5.2525
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,500.32,20160905021919462@DVR1_Ch2.asf,499.882,20160905021919915@DVR1_Ch3.asf,499.429,20160905022739344,Debris - Scaffold tube,6.5,5.275
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,685.683,20160905021919462@DVR1_Ch2.asf,685.245,20160905021919915@DVR1_Ch3.asf,684.792,20160905023044707,Debris - Other soft debris,6.15,5.285
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,746.845,20160905021919462@DVR1_Ch2.asf,746.407,20160905021919915@DVR1_Ch3.asf,745.954,20160905023145869,Exposure - Start,7.1,5.288
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,746.846,20160905021919462@DVR1_Ch2.asf,746.408,20160905021919915@DVR1_Ch3.asf,745.955,20160905023145870,Measurement - CP Stab,16.2,5.288
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,762.765,20160905021919462@DVR1_Ch2.asf,762.327,20160905021919915@DVR1_Ch3.asf,761.874,20160905023201789,Exposure - End,7.2,5.289
DATA_20160905021919024,20160905021919024@DVR1_Ch1.asf,765.005,20160905021919462@DVR1_Ch2.asf,764.567,20160905021919915@DVR1_Ch3.asf,764.114,20160905023204029,Survey Section - End of - Pipe exposed,12.2.1,5.289
DATA_20160824123709063,20160824123709063@DVR1_Ch1.asf,106.247,20160824123709298@DVR1_Ch2.asf,106.012,20160824123709626@DVR1_Ch3.asf,105.684,20160824123855310,Exposure - Start,7.1,35.9794
DATA_20160824123709063,20160824123709063@DVR1_Ch1.asf,657.855,20160824123709298@DVR1_Ch2.asf,657.62,20160824123709626@DVR1_Ch3.asf,657.292,20160824124806918,Debris - Other soft debris,6.15,35.759
DATA_20160824123709063,20160824123709063@DVR1_Ch1.asf,1089.501,20160824123709298@DVR1_Ch2.asf,1089.266,20160824123709626@DVR1_Ch3.asf,1088.938,20160824125518564,Debris - Boulder,6.1,35.576
DATA_20160824123709063,20160824123709063@DVR1_Ch1.asf,1132.381,20160824123709298@DVR1_Ch2.asf,1132.146,20160824123709626@DVR1_Ch3.asf,1131.818,20160824125601444,Debris - Boulder,6.1,35.558
DATA_20160824123709063,20160824123709063@DVR1_Ch1.asf,1474.425,20160824123709298@DVR1_Ch2.asf,1474.19,20160824123709626@DVR1_Ch3.asf,1473.862,20160824130143488,Debris - Boulder,6.1,35.4173
DATA_20160824123709063,20160824123709063@DVR1_Ch1.asf,1575.667,20160824123709298@DVR1_Ch2.asf,1575.432,20160824123709626@DVR1_Ch3.asf,1575.104,20160824130324730,Debris - Boulder,6.1,35.375
DATA_20160824123709063,20160824123709063@DVR1_Ch1.asf,1631.628,20160824123709298@DVR1_Ch2.asf,1631.393,20160824123709626@DVR1_Ch3.asf,1631.065,20160824130420691,Debris - Soft rope,6.4,35.353
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,124.238,20160824201703574@DVR1_Ch2.asf,124.488,20160824201704136@DVR1_Ch3.asf,123.926,20160824201908062,Field Joint,2,26.11
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,198.399,20160824201703574@DVR1_Ch2.asf,198.649,20160824201704136@DVR1_Ch3.asf,198.087,20160824202022223,Exposure - Start,7.1,26.086
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,396.922,20160824201703574@DVR1_Ch2.asf,397.172,20160824201704136@DVR1_Ch3.asf,396.61,20160824202340746,Exposure - End,7.2,26.0075
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,459.523,20160824201703574@DVR1_Ch2.asf,459.773,20160824201704136@DVR1_Ch3.asf,459.211,20160824202443347,Field Joint - Normal,2.1,25.982
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,479.324,20160824201703574@DVR1_Ch2.asf,479.574,20160824201704136@DVR1_Ch3.asf,479.012,20160824202503148,Debris - Other soft debris,6.15,25.975
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,505.084,20160824201703574@DVR1_Ch2.asf,505.334,20160824201704136@DVR1_Ch3.asf,504.772,20160824202528908,Anode - Bracelet - slight wastage 0-25%,1.1.1,25.965
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,543.084,20160824201703574@DVR1_Ch2.asf,543.334,20160824201704136@DVR1_Ch3.asf,542.772,20160824202606908,Exposure - Start,7.1,25.9484
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,581.165,20160824201703574@DVR1_Ch2.asf,581.415,20160824201704136@DVR1_Ch3.asf,580.853,20160824202644989,Exposure - End,7.2,25.932
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,608.765,20160824201703574@DVR1_Ch2.asf,609.015,20160824201704136@DVR1_Ch3.asf,608.453,20160824202712589,Field Joint,2,25.9197
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,653.606,20160824201703574@DVR1_Ch2.asf,653.856,20160824201704136@DVR1_Ch3.asf,653.294,20160824202757430,Debris - Soft rope,6.4,25.9009
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,682.886,20160824201703574@DVR1_Ch2.asf,683.136,20160824201704136@DVR1_Ch3.asf,682.574,20160824202826710,Exposure - Start,7.1,25.888
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,757.767,20160824201703574@DVR1_Ch2.asf,758.017,20160824201704136@DVR1_Ch3.asf,757.455,20160824202941591,Exposure - End,7.2,25.855
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,823.208,20160824201703574@DVR1_Ch2.asf,823.458,20160824201704136@DVR1_Ch3.asf,822.896,20160824203047032,Exposure - Start,7.1,25.825
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,1124.132,20160824201703574@DVR1_Ch2.asf,1124.382,20160824201704136@DVR1_Ch3.asf,1123.82,20160824203547956,Exposure - End,7.2,25.7044
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,1180.933,20160824201703574@DVR1_Ch2.asf,1181.183,20160824201704136@DVR1_Ch3.asf,1180.621,20160824203644757,Debris - Other hard debris,6.14,25.6826
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,1183.853,20160824201703574@DVR1_Ch2.asf,1184.103,20160824201704136@DVR1_Ch3.asf,1183.541,20160824203647677,Field Joint,2,25.681
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,1235.013,20160824201703574@DVR1_Ch2.asf,1235.263,20160824201704136@DVR1_Ch3.asf,1234.701,20160824203738837,Anode - Bracelet - slight wastage 0-25%,1.1.1,25.663
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,1256.733,20160824201703574@DVR1_Ch2.asf,1256.983,20160824201704136@DVR1_Ch3.asf,1256.421,20160824203800557,Exposure - Start,7.1,25.6548
DATA_20160824201703574,20160824201703824@DVR1_Ch1.asf,1424.335,20160824201703574@DVR1_Ch2.asf,1424.585,20160824201704136@DVR1_Ch3.asf,1424.023,20160824204048159,Debris - Other soft debris,6.15,25.586
DATA_20160825075217006,20160825075217006@DVR1_Ch1.asf,1157.619,20160825075217240@DVR1_Ch2.asf,1157.385,20160825075217631@DVR1_Ch3.asf,1156.994,20160825081134625,Debris - Other soft debris,6.15,12.492
DATA_20160908030220652,20160908030221417@DVR1_Ch1.asf,192.758,20160908030221995@DVR1_Ch2.asf,192.18,20160908030222667@DVR1_Ch3.asf,191.508,20160908030534175,Exposure - Start,7.1,0.765
DATA_20160908030220652,20160908030221417@DVR1_Ch1.asf,236.758,20160908030221995@DVR1_Ch2.asf,236.18,20160908030222667@DVR1_Ch3.asf,235.508,20160908030618175,Exposure - End,7.2,0.772
DATA_20160901182446077,20160901182446655@DVR1_Ch1.asf,14.8,20160901182447077@DVR1_Ch2.asf,14.378,20160901182447389@DVR1_Ch3.asf,14.066,20160901182501455,Survey Section - Start of - Pipe buried,12.1.2,6.3345
DATA_20160901182446077,20160901182446655@DVR1_Ch1.asf,1302.139,20160901182447077@DVR1_Ch2.asf,1301.717,20160901182447389@DVR1_Ch3.asf,1301.405,20160901184628794,Stabilisation - Rockdump - Start,3.7.1,6.8448
DATA_20160901182446077,20160901182446655@DVR1_Ch1.asf,1421.542,20160901182447077@DVR1_Ch2.asf,1421.12,20160901182447389@DVR1_Ch3.asf,1420.808,20160901184828197,Stabilisation - Rockdump - End,3.7.2,6.882
DATA_20160901182446077,20160901182446655@DVR1_Ch1.asf,1422.702,20160901182447077@DVR1_Ch2.asf,1422.28,20160901182447389@DVR1_Ch3.asf,1421.968,20160901184829357,Stabilisation - Mattress - Start,3.5.1,6.882
DATA_20160901182446077,20160901182446655@DVR1_Ch1.asf,1626.785,20160901182447077@DVR1_Ch2.asf,1626.363,20160901182447389@DVR1_Ch3.asf,1626.051,20160901185153440,Stabilisation - Mattress - End,3.5.2,6.9327
DATA_20160901182446077,20160901182446655@DVR1_Ch1.asf,1626.786,20160901182447077@DVR1_Ch2.asf,1626.364,20160901182447389@DVR1_Ch3.asf,1626.052,20160901185153441,Exposure - Start,7.1,6.9327
DATA_20160901182446077,20160901182446655@DVR1_Ch1.asf,1629.024,20160901182447077@DVR1_Ch2.asf,1628.602,20160901182447389@DVR1_Ch3.asf,1628.29,20160901185155679,Debris - Netting,6.2,6.9333
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,198.376,20160901105244527@DVR1_Ch2.asf,197.923,20160901105244870@DVR1_Ch3.asf,197.58,20160901105602450,Stabilisation - Rockdump - Start,3.7.1,57.6142
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,220.296,20160901105244527@DVR1_Ch2.asf,219.843,20160901105244870@DVR1_Ch3.asf,219.5,20160901105624370,Exposure - End,7.2,57.616
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,788.064,20160901105244527@DVR1_Ch2.asf,787.611,20160901105244870@DVR1_Ch3.asf,787.268,20160901110552138,Exposure - Start,7.1,57.728
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,799.464,20160901105244527@DVR1_Ch2.asf,799.011,20160901105244870@DVR1_Ch3.asf,798.668,20160901110603538,Span - Start,8.1,57.729
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,818.865,20160901105244527@DVR1_Ch2.asf,818.412,20160901105244870@DVR1_Ch3.asf,818.069,20160901110622939,Stabilisation - Rockdump - End,3.7.2,57.729
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,824.944,20160901105244527@DVR1_Ch2.asf,824.491,20160901105244870@DVR1_Ch3.asf,824.148,20160901110629018,Other Fixed - Pipe bend,4.11,57.731
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,917.145,20160901105244527@DVR1_Ch2.asf,916.692,20160901105244870@DVR1_Ch3.asf,916.349,20160901110801219,Other Fixed - Protective Structure,4.2,57.734
DATA_20160901105243495,20160901105244074@DVR1_Ch1.asf,1080.421,20160901105244527@DVR1_Ch2.asf,1079.968,20160901105244870@DVR1_Ch3.asf,1079.625,20160901111044495,Other Fixed - Protective Structure,4.2,57.751
DATA_20160901120133781,20160901120134312@DVR1_Ch1.asf,-0.531,20160901120134718@DVR1_Ch2.asf,-0.937,20160901120135125@DVR1_Ch3.asf,-1.344,20160901120133781,Anode - Bracelet - slight wastage 0-25%,1.1.1,58.059
DATA_20160901120133781,20160901120134312@DVR1_Ch1.asf,8.015,20160901120134718@DVR1_Ch2.asf,7.609,20160901120135125@DVR1_Ch3.asf,7.202,20160901120142327,Measurement - CP Stab,16.2,58.059
DATA_20160823155722073,20160823155722073@DVR1_Ch1.asf,270.189,20160823155722573@DVR1_Ch2.asf,269.689,20160823155723010@DVR1_Ch3.asf,269.252,20160823160152262,Exposure - End,7.2,51.5477
DATA_20160901104348334,20160901104348395@DVR1_Ch1.asf,1.921,20160901104348334@DVR1_Ch2.asf,1.982,20160901104348912@DVR1_Ch3.asf,1.404,20160901104350316,Anode - Bracelet - slight wastage 0-25%,1.1.1,57.6
DATA_20160901104348334,20160901104348395@DVR1_Ch1.asf,70.802,20160901104348334@DVR1_Ch2.asf,70.863,20160901104348912@DVR1_Ch3.asf,70.285,20160901104459197,Measurement - CP Stab,16.2,57.601
DATA_20160825155412830,20160825155413190@DVR1_Ch1.asf,159.259,20160825155412830@DVR1_Ch2.asf,159.619,20160825155413815@DVR1_Ch3.asf,158.634,20160825155652449,Field Joint - Normal,2.1,10.1085
DATA_20160825155412830,20160825155413190@DVR1_Ch1.asf,195.019,20160825155412830@DVR1_Ch2.asf,195.379,20160825155413815@DVR1_Ch3.asf,194.394,20160825155728209,Field Joint - Normal,2.1,10.096
DATA_20160825155412830,20160825155413190@DVR1_Ch1.asf,221.953,20160825155412830@DVR1_Ch2.asf,222.313,20160825155413815@DVR1_Ch3.asf,221.328,20160825155755143,Field Joint - Normal,2.1,10.084
DATA_20160825155412830,20160825155413190@DVR1_Ch1.asf,249.219,20160825155412830@DVR1_Ch2.asf,249.579,20160825155413815@DVR1_Ch3.asf,248.594,20160825155822409,Field Joint - Normal,2.1,10.0715
DATA_20160825155412830,20160825155413190@DVR1_Ch1.asf,256.714,20160825155412830@DVR1_Ch2.asf,257.074,20160825155413815@DVR1_Ch3.asf,256.089,20160825155829904,Exposure - Start,7.1,10.069
DATA_20160825155412830,20160825155413190@DVR1_Ch1.asf,614.744,20160825155412830@DVR1_Ch2.asf,615.104,20160825155413815@DVR1_Ch3.asf,614.119,20160825160427934,Debris - Boulder,6.1,9.865
DATA_20160825155412830,20160825155413190@DVR1_Ch1.asf,643.385,20160825155412830@DVR1_Ch2.asf,643.745,20160825155413815@DVR1_Ch3.asf,642.76,20160825160456575,Debris - Boulder,6.1,9.8484
DATA_20160825181059030,20160825181059030@DVR1_Ch1.asf,114.571,20160825181059514@DVR1_Ch2.asf,114.087,20160825181100014@DVR1_Ch3.asf,113.587,20160825181253601,Debris - Netting,6.2,6.567
DATA_20160825181059030,20160825181059030@DVR1_Ch1.asf,1155.757,20160825181059514@DVR1_Ch2.asf,1155.273,20160825181100014@DVR1_Ch3.asf,1154.773,20160825183014787,Stabilisation - Rockdump - End,3.7.2,6.264
DATA_20160825181059030,20160825181059030@DVR1_Ch1.asf,1535.784,20160825181059514@DVR1_Ch2.asf,1535.3,20160825181100014@DVR1_Ch3.asf,1534.8,20160825183634814,Stabilisation - Rockdump - Start,3.7.1,6.174
DATA_20160906071630005,20160906071630380@DVR1_Ch1.asf,743.723,20160906071630849@DVR1_Ch2.asf,743.254,20160906071631349@DVR1_Ch3.asf,742.754,20160906072854103,Stabilisation - Mattress - Start,3.5.1,9.312
DATA_20160906071630005,20160906071630380@DVR1_Ch1.asf,921.086,20160906071630849@DVR1_Ch2.asf,920.617,20160906071631349@DVR1_Ch3.asf,920.117,20160906073151466,Other Fixed - Pipe bend,4.11,9.356
DATA_20160906071630005,20160906071630380@DVR1_Ch1.asf,1299.131,20160906071630849@DVR1_Ch2.asf,1298.662,20160906071631349@DVR1_Ch3.asf,1298.162,20160906073809511,Stabilisation - Mattress - End,3.5.2,9.358
